Sales_Date,Branch_ID,Lot_ID,Sales_Qty,Sales_Value
2025-05,WH-MLG01,LOT-0291,396,73458000
2025-05,WH-MLG01,LOT-0505,196,13622000
2025-05,WH-MLG01,LOT-0529,114,33983400
2025-05,WH-MLG01,LOT-0866,245,114464000
2025-05,WH-MLG01,LOT-1169,338,11458200
2025-05,WH-MLG01,LOT-0635,324,72187200
2025-05,WH-MLG01,LOT-0420,107,54869600
2025-05,WH-MLG01,LOT-0559,287,37769200
2025-05,WH-MLG01,LOT-0839,342,76402800
2025-05,WH-MLG01,LOT-0021,269,77068500
2025-05,WH-MLG01,LOT-0852,231,47793900
2025-05,WH-MLG01,LOT-0848,110,35387000
2025-05,WH-MLG01,LOT-0570,346,126705200
2025-05,WH-MLG01,LOT-0389,386,112287400
2025-05,WH-MLG01,LOT-1000,398,87321200
2025-05,WH-MLG01,LOT-0520,210,52290000
2025-05,WH-MLG01,LOT-0022,106,28545800
2025-05,WH-MLG01,LOT-0810,167,68553500
2025-05,WH-MLG01,LOT-0920,383,56032900
2025-05,WH-MLG01,LOT-0264,254,106019600
2025-05,WH-MLG01,LOT-0457,395,226651000
2025-05,WH-MLG01,LOT-0145,381,97764600
2025-05,WH-MLG01,LOT-0235,23,7001200
2025-05,WH-MLG01,LOT-0237,38,10180200
2025-05,WH-MLG01,LOT-0326,9,1200600
2025-05,WH-MLG01,LOT-1001,32,4867200
2025-05,WH-MLG01,LOT-0137,51,11541300
2025-05,WH-MLG01,LOT-0376,187,62794600
2025-05,WH-MLG01,LOT-1100,82,7683400
2025-05,WH-MLG01,LOT-0671,162,94186800
2025-05,WH-MLG01,LOT-0343,190,76665000
2025-05,WH-MLG01,LOT-0526,166,51509800
2025-05,WH-MLG01,LOT-0816,233,65845800
2025-05,WH-MLG01,LOT-0584,365,157972000
2025-05,WH-MLG01,LOT-1099,160,12528000
2025-05,WH-MLG01,LOT-0587,292,125939600
2025-05,WH-MLG01,LOT-1168,82,2607600
2025-05,WH-MLG01,LOT-0536,65,6591000
2025-05,WH-SLO01,LOT-0840,345,72450000
2025-05,WH-SLO01,LOT-0325,67,7443700
2025-05,WH-SLO01,LOT-1151,76,39968400
2025-05,WH-SLO01,LOT-1132,386,226196000
2025-05,WH-SLO01,LOT-0962,100,40200000
2025-05,WH-SLO01,LOT-0576,51,13407900
2025-05,WH-SLO01,LOT-0511,356,82342800
2025-05,WH-SLO01,LOT-0233,30,9210000
2025-05,WH-SLO01,LOT-0301,203,45451700
2025-05,WH-SLO01,LOT-0912,276,40958400
2025-05,WH-SLO01,LOT-0199,106,61278600
2025-05,WH-SLO01,LOT-0081,258,28560600
2025-05,WH-SLO01,LOT-0278,100,35210000
2025-05,WH-SLO01,LOT-0781,379,21299800
2025-05,WH-SLO01,LOT-0969,36,15642000
2025-05,WH-SLO01,LOT-0777,264,58212000
2025-05,WH-SLO01,LOT-0977,95,42978000
2025-05,WH-SLO01,LOT-0350,139,50568200
2025-05,WH-SLO01,LOT-0041,282,68864400
2025-05,WH-SLO01,LOT-0743,101,24896500
2025-05,WH-SLO01,LOT-0904,364,107998800
2025-05,WH-SLO01,LOT-1198,101,26704400
2025-05,WH-SLO01,LOT-1172,169,24031800
2025-05,WH-SLO01,LOT-0373,121,40256700
2025-05,WH-SLO01,LOT-0917,330,56067000
2025-05,WH-SLO01,LOT-1008,156,25131600
2025-05,WH-SLO01,LOT-1161,264,9292800
2025-05,WH-SLO01,LOT-0705,116,54032800
2025-05,WH-SLO01,LOT-0696,181,34643400
2025-05,WH-SLO01,LOT-0175,276,140760000
2025-05,WH-SLO01,LOT-0758,354,113775600
2025-05,WH-SLO01,LOT-0142,391,90712000
2025-05,WH-SLO01,LOT-0363,36,12171600
2025-05,WH-SLO01,LOT-0277,181,69576400
2025-05,WH-SLO01,LOT-0615,35,13772500
2025-05,WH-SLO01,LOT-0807,225,84757500
2025-05,WH-SLO01,LOT-0307,396,99910800
2025-05,WH-SLO01,LOT-0228,233,96135800
2025-05,WH-SLO01,LOT-0404,386,188175000
2025-05,WH-SLO01,LOT-0657,168,15926400
2025-05,WH-SLO01,LOT-0599,190,74841000
2025-05,WH-SLO01,LOT-0171,315,185976000
2025-05,WH-SLO01,LOT-0727,38,11023800
2025-05,WH-SLO01,LOT-1014,377,209536600
2025-05,WH-SLO01,LOT-0033,235,59549000
2025-05,WH-SLO01,LOT-0856,250,55900000
2025-05,WH-SLO01,LOT-0347,158,65585800
2025-05,WH-SLO01,LOT-0748,165,39402000
2025-05,WH-SLO01,LOT-0518,386,88432600
2025-05,WH-SLO01,LOT-0394,305,18605000
2025-05,WH-SLO01,LOT-1052,358,45143800
2025-05,WH-SLO01,LOT-0574,243,77031000
2025-05,WH-SLO01,LOT-1066,171,32028300
2025-05,WH-SLO01,LOT-0049,211,50323500
2025-05,WH-SLO01,LOT-1003,242,37776200
2025-05,WH-SLO01,LOT-0653,77,7530600
2025-05,WH-SLO01,LOT-0342,202,78093200
2025-05,WH-SLO01,LOT-0107,17,992800
2025-05,WH-SLO01,LOT-0490,167,34184900
2025-05,WH-SLO01,LOT-0628,328,111979200
2025-05,WH-SLO01,LOT-0539,192,17356800
2025-05,WH-SLO01,LOT-0920,343,59064600
2025-05,WH-SLO01,LOT-0887,82,39237000
2025-05,WH-SLO01,LOT-0692,99,16978500
2025-05,WH-SLO01,LOT-0083,13,1375400
2025-05,WH-SLO01,LOT-0559,81,9371700
2025-05,WH-SLO01,LOT-0939,106,54240200
2025-05,WH-SLO01,LOT-0165,205,9389000
2025-05,WH-SLO01,LOT-0682,286,71214000
2025-05,WH-SLO01,LOT-1130,102,48694800
2025-05,WH-SLO01,LOT-0065,375,45937500
2025-05,WH-SLO01,LOT-0268,227,107825000
2025-05,WH-SLO01,LOT-0022,86,24931400
2025-05,WH-SLO01,LOT-1175,345,42228000
2025-05,WH-SLO01,LOT-0040,59,14006600
2025-05,WH-SLO01,LOT-0620,170,68068000
2025-05,WH-SLO01,LOT-0780,316,74291600
2025-05,WH-SLO01,LOT-0409,125,59012500
2025-05,WH-SLO01,LOT-0963,258,120744000
2025-05,WH-SLO01,LOT-0779,218,53540800
2025-05,WH-SLO01,LOT-0796,162,55047600
2025-05,WH-SLO01,LOT-0074,178,101299800
2025-05,WH-SLO01,LOT-0554,355,44233000
2025-05,WH-SLO01,LOT-0769,318,22800600
2025-05,WH-SLO01,LOT-0688,71,18665900
2025-05,WH-SLO01,LOT-0752,179,63580800
2025-05,WH-SLO01,LOT-1050,357,26667900
2025-05,WH-SLO01,LOT-0870,194,100142800
2025-05,WH-SLO01,LOT-0834,247,51351300
2025-05,WH-SLO01,LOT-0701,233,107226600
2025-05,WH-SLO01,LOT-0272,131,43583700
2025-05,WH-SLO01,LOT-0710,172,84606800
2025-05,WH-SLO01,LOT-0536,165,17077500
2025-05,WH-SLO01,LOT-0396,248,17236000
2025-05,WH-SLO01,LOT-1002,289,44043600
2025-05,WH-SLO01,LOT-0577,174,53209200
2025-05,WH-SLO01,LOT-0547,70,19201000
2025-05,WH-SLO01,LOT-0922,328,87641600
2025-05,WH-SLO01,LOT-0174,122,72468000
2025-05,WH-SLO01,LOT-1043,317,20763500
2025-05,WH-SLO01,LOT-0048,132,31653600
2025-05,WH-SLO01,LOT-0264,245,115101000
2025-05,WH-SLO01,LOT-0220,165,39270000
2025-05,WH-SLO01,LOT-0498,53,4717000
2025-05,WH-SLO01,LOT-0153,80,42264000
2025-05,WH-SLO01,LOT-0765,46,3606400
2025-05,WH-SLO01,LOT-0134,241,58008700
2025-05,WH-SLO01,LOT-0316,377,125654100
2025-05,WH-SLO01,LOT-0486,235,48198500
2025-05,WH-SLO01,LOT-0179,103,62201700
2025-05,WH-SLO01,LOT-0155,146,78533400
2025-05,WH-SLO01,LOT-0020,191,9741000
2025-05,WH-SLO01,LOT-0028,35,10118500
2025-05,WH-SLO01,LOT-0699,119,22312500
2025-05,WH-SLO01,LOT-0145,172,41675600
2025-05,WH-SLO01,LOT-0320,322,112474600
2025-05,WH-SLO01,LOT-1194,79,23700000
2025-05,WH-SLO01,LOT-0944,168,91627200
2025-05,WH-SLO01,LOT-0678,165,91476000
2025-05,WH-YOG01,LOT-0410,347,170550500
2025-05,WH-YOG01,LOT-0386,217,61454400
2025-05,WH-YOG01,LOT-0247,25,690000
2025-05,WH-YOG01,LOT-0606,23,3916900
2025-05,WH-YOG01,LOT-0125,303,34481400
2025-05,WH-YOG01,LOT-0400,183,12498900
2025-05,WH-YOG01,LOT-1073,302,58255800
2025-05,WH-YOG01,LOT-1033,265,32197500
2025-05,WH-YOG01,LOT-0579,89,25560800
2025-05,WH-YOG01,LOT-0509,82,5576000
2025-05,WH-YOG01,LOT-0771,326,84336200
2025-05,WH-YOG01,LOT-0867,149,72130900
2025-05,WH-YOG01,LOT-0023,196,57114400
2025-05,WH-YOG01,LOT-0611,86,35337400
2025-05,WH-YOG01,LOT-0535,391,40273000
2025-05,WH-YOG01,LOT-0419,176,89830400
2025-05,WH-YOG01,LOT-0296,138,23570400
2025-05,WH-YOG01,LOT-0607,338,58575400
2025-05,WH-YOG01,LOT-0052,19,2979200
2025-05,WH-YOG01,LOT-0060,338,55567200
2025-05,WH-YOG01,LOT-0864,399,199140900
2025-05,WH-YOG01,LOT-0162,99,4494600
2025-05,WH-YOG01,LOT-0755,203,73262700
2025-05,WH-YOG01,LOT-0953,385,117348000
2025-05,WH-YOG01,LOT-0303,110,23991000
2025-05,WH-YOG01,LOT-0915,296,49284000
2025-05,WH-YOG01,LOT-0783,157,9090300
2025-05,WH-YOG01,LOT-1138,350,176890000
2025-05,WH-YOG01,LOT-0322,308,40286400
2025-05,WH-YOG01,LOT-0910,189,52749900
2025-05,WH-YOG01,LOT-0644,336,97641600
2025-05,WH-YOG01,LOT-0221,295,146792000
2025-05,WH-YOG01,LOT-0561,134,49566600
2025-05,WH-YOG01,LOT-0934,17,9287100
2025-05,WH-YOG01,LOT-0566,115,48369000
2025-05,WH-YOG01,LOT-0406,175,77210000
2025-05,WH-YOG01,LOT-0929,373,95861000
2025-05,WH-YOG01,LOT-0584,172,79188800
2025-05,WH-YOG01,LOT-0334,205,23677500
2025-05,WH-YOG01,LOT-0264,89,42061400
2025-05,WH-YOG01,LOT-0662,250,48100000
2025-05,WH-YOG01,LOT-0035,151,41902500
2025-05,WH-YOG01,LOT-0254,346,66432000
2025-05,WH-YOG01,LOT-0108,132,6507600
2025-05,WH-YOG01,LOT-0669,59,12118600
2025-05,WH-YOG01,LOT-1132,20,11024000
2025-05,WH-YOG01,LOT-0978,10,4500000
2025-05,WH-YOG01,LOT-0756,5,1625500
2025-05,WH-YOG01,LOT-0291,200,36640000
2025-05,WH-YOG01,LOT-0646,86,22282600
2025-05,WH-YOG01,LOT-0769,193,14127600
2025-05,WH-YOG01,LOT-1127,102,53682600
2025-05,WH-YOG01,LOT-0053,384,65740800
2025-05,WH-YOG01,LOT-0890,43,19246800
2025-05,WH-YOG01,LOT-0664,339,57935100
2025-05,WH-YOG01,LOT-0811,399,102223800
2025-05,WH-YOG01,LOT-0365,66,23555400
2025-05,WH-YOG01,LOT-0071,139,76283200
2025-05,WH-YOG01,LOT-0580,109,29440900
2025-05,WH-YOG01,LOT-1159,330,194799000
2025-05,WH-YOG01,LOT-1165,354,12850200
2025-05,WH-YOG01,LOT-0081,248,25023200
2025-05,WH-YOG01,LOT-1048,62,3924600
2025-05,WH-YOG01,LOT-0115,125,6475000
2025-05,WH-YOG01,LOT-0271,301,111038900
2025-05,WH-YOG01,LOT-1018,144,71078400
2025-05,WH-YOG01,LOT-0131,364,86886800
2025-05,WH-YOG01,LOT-0140,37,9142700
2025-05,WH-YOG01,LOT-0287,83,22908000
2025-05,WH-YOG01,LOT-0311,208,75649600
2025-05,WH-YOG01,LOT-0210,20,7786000
2025-05,WH-YOG01,LOT-1071,226,43166000
2025-05,WH-YOG01,LOT-0335,216,22744800
2025-05,WH-YOG01,LOT-0482,11,2346300
2025-05,WH-YOG01,LOT-0189,27,6039900
2025-05,WH-YOG01,LOT-0738,399,243390000
2025-05,WH-YOG01,LOT-0732,368,198462400
2025-05,WH-YOG01,LOT-0693,250,42750000
2025-05,WH-YOG01,LOT-0167,141,6274500
2025-05,WH-YOG01,LOT-0846,144,52099200
2025-05,WH-YOG01,LOT-0704,101,45116700
2025-05,WH-YOG01,LOT-0143,234,62290800
2025-05,WH-YOG01,LOT-1009,337,48056200
2025-05,WH-YOG01,LOT-0821,293,27424800
2025-05,WH-YOG01,LOT-1117,227,90595700
2025-05,WH-YOG01,LOT-0128,364,41386800
2025-05,WH-YOG01,LOT-1075,123,22964100
2025-05,WH-YOG01,LOT-0853,385,80080000
2025-05,WH-YOG01,LOT-0318,191,61158200
2025-05,WH-YOG01,LOT-1123,193,91559200
2025-05,WH-YOG01,LOT-0184,246,53775600
2025-05,WH-YOG01,LOT-0425,196,29243200
2025-05,WH-YOG01,LOT-0919,195,32409000
2025-05,WH-YOG01,LOT-0326,281,31865400
2025-05,WH-YOG01,LOT-0237,381,115138200
2025-05,WH-YOG01,LOT-0466,213,61258800
2025-05,WH-YOG01,LOT-0491,210,18627000
2025-05,WH-YOG01,LOT-0116,182,10046400
2025-05,WH-YOG01,LOT-1143,80,22848000
2025-05,WH-YOG01,LOT-0050,389,101178900
2025-05,WH-YOG01,LOT-0462,350,109025000
2025-05,WH-YOG01,LOT-0981,189,77811300
2025-05,WH-YOG01,LOT-0087,49,5419400
2025-05,WH-YOG01,LOT-0449,75,7215000
2025-05,WH-YOG01,LOT-0477,188,72699600
2025-05,WH-YOG01,LOT-0313,235,86785500
2025-05,WH-YOG01,LOT-0282,353,96298400
2025-05,WH-YOG01,LOT-1026,26,12659400
2025-05,WH-YOG01,LOT-0655,325,27982500
2025-05,WH-YOG01,LOT-0794,179,59678600
2025-05,WH-YOG01,LOT-0040,386,93605000
2025-05,WH-YOG01,LOT-1045,298,19101800
2025-05,WH-YOG01,LOT-0594,110,44429000
2025-05,WH-YOG01,LOT-0049,207,45374400
2025-06,WH-JKT01,LOT-0230,308,152429200
2025-06,WH-JKT01,LOT-1027,19,10444300
2025-06,WH-JKT01,LOT-1115,232,83172000
2025-06,WH-JKT01,LOT-0086,97,10427500
2025-06,WH-JKT01,LOT-1065,361,62922300
2025-06,WH-JKT01,LOT-0213,279,68410800
2025-06,WH-JKT01,LOT-1179,29,3709100
2025-06,WH-JKT01,LOT-0009,65,8944000
2025-06,WH-JKT01,LOT-0522,256,72704000
2025-06,WH-JKT01,LOT-1128,236,108088000
2025-06,WH-JKT01,LOT-0338,88,8984800
2025-06,WH-JKT01,LOT-0465,312,92913600
2025-06,WH-JKT01,LOT-0686,61,16561500
2025-06,WH-JKT01,LOT-1002,44,6498800
2025-06,WH-JKT01,LOT-0240,253,70334000
2025-06,WH-JKT01,LOT-0667,203,40803000
2025-06,WH-JKT01,LOT-0765,339,28645500
2025-06,WH-JKT01,LOT-1124,400,186560000
2025-06,WH-JKT01,LOT-0809,159,61310400
2025-06,WH-JKT01,LOT-1072,179,34421700
2025-06,WH-JKT01,LOT-0805,303,134319900
2025-06,WH-JKT01,LOT-0449,122,12712400
2025-06,WH-JKT01,LOT-1182,363,216602100
2025-06,WH-JKT01,LOT-0720,64,23001600
2025-06,WH-JKT01,LOT-0836,76,16051200
2025-06,WH-JKT01,LOT-0218,314,75548400
2025-06,WH-JKT01,LOT-0463,229,70646500
2025-06,WH-JKT01,LOT-0930,362,93866600
2025-06,WH-JKT01,LOT-0319,367,129330800
2025-06,WH-JKT01,LOT-0386,360,98100000
2025-06,WH-JKT01,LOT-0002,283,34271300
2025-06,WH-JKT01,LOT-1034,247,24971700
2025-06,WH-JKT01,LOT-0221,228,106088400
2025-06,WH-JKT01,LOT-1015,221,104179400
2025-06,WH-JKT01,LOT-0296,49,8138900
2025-06,WH-JKT01,LOT-0148,345,83628000
2025-06,WH-JKT01,LOT-0628,210,77532000
2025-06,WH-JKT01,LOT-0496,129,12771000
2025-06,WH-JKT01,LOT-0832,75,15802500
2025-06,WH-JKT01,LOT-0621,87,29275500
2025-06,WH-JKT01,LOT-0429,100,14940000
2025-06,WH-JKT01,LOT-1110,233,95856200
2025-06,WH-JKT01,LOT-0198,284,153104400
2025-06,WH-JKT01,LOT-0392,139,9062800
2025-06,WH-JKT01,LOT-0049,341,76520400
2025-06,WH-JKT01,LOT-0034,216,51861600
2025-06,WH-JKT01,LOT-0064,25,2890000
2025-06,WH-JKT01,LOT-0606,80,13904000
2025-06,WH-JKT01,LOT-0248,387,11880900
2025-06,WH-JKT01,LOT-0425,10,1405000
2025-06,WH-JKT01,LOT-0381,266,79055200
2025-06,WH-JKT01,LOT-0147,62,15568200
2025-06,WH-JKT01,LOT-0138,141,33811800
2025-06,WH-JKT01,LOT-0520,9,2115000
2025-06,WH-JKT01,LOT-0927,75,18990000
2025-06,WH-JKT01,LOT-0244,129,4089300
2025-06,WH-JKT01,LOT-0865,114,54241200
2025-06,WH-JKT01,LOT-0733,248,139549600
2025-06,WH-JKT01,LOT-0826,114,9120000
2025-06,WH-JKT01,LOT-0022,203,59661700
2025-06,WH-JKT01,LOT-0615,326,126194600
2025-06,WH-JKT01,LOT-0703,41,17953900
2025-06,WH-JKT01,LOT-0795,70,24885000
2025-06,WH-JKT01,LOT-0768,79,6620200
2025-06,WH-JKT01,LOT-0427,39,5604300
2025-06,WH-JKT01,LOT-0623,42,15695400
2025-06,WH-JKT01,LOT-0878,131,54941400
2025-06,WH-JKT01,LOT-0980,216,95212800
2025-06,WH-JKT01,LOT-1007,190,32718000
2025-06,WH-JKT01,LOT-0065,139,16693900
2025-06,WH-JKT01,LOT-1024,390,193557000
2025-06,WH-JKT01,LOT-0655,169,16663400
2025-06,WH-JKT01,LOT-0524,19,5418800
2025-06,WH-JKT01,LOT-0970,376,180367200
2025-06,WH-JKT01,LOT-0786,205,10988000
2025-06,WH-JKT01,LOT-1104,120,50268000
2025-06,WH-JKT01,LOT-0201,70,30058000
2025-06,WH-JKT01,LOT-0866,265,145988500
2025-06,WH-JKT01,LOT-0719,335,141738500
2025-06,WH-JKT01,LOT-1005,330,48279000
2025-06,WH-JKT01,LOT-0056,311,49573400
2025-06,WH-JKT01,LOT-0779,259,67391800
2025-06,WH-JKT01,LOT-0080,226,127803000
2025-06,WH-JKT01,LOT-0999,218,46870000
2025-06,WH-JKT01,LOT-0178,48,28488000
2025-06,WH-JKT01,LOT-0973,79,34365000
2025-06,WH-JKT01,LOT-0517,25,5960000
2025-06,WH-JKT01,LOT-1114,206,77476600
2025-06,WH-JKT01,LOT-0189,337,77712200
2025-06,WH-JKT01,LOT-0170,179,8484600
2025-06,WH-JKT01,LOT-0503,279,19223100
2025-06,WH-JKT01,LOT-0193,162,96438600
2025-06,WH-JKT01,LOT-0932,245,139748000
2025-06,WH-JKT01,LOT-0778,202,52398800
2025-06,WH-JKT01,LOT-0691,357,66330600
2025-06,WH-JKT01,LOT-0495,291,28896300
2025-06,WH-JKT01,LOT-0962,314,140986000
2025-06,WH-JKT01,LOT-0071,298,152456800
2025-06,WH-JKT01,LOT-0662,177,30727200
2025-06,WH-JKT01,LOT-0635,255,63699000
2025-06,WH-JKT01,LOT-1132,277,149469200
2025-06,WH-JKT01,LOT-0925,328,78359200
2025-06,WH-JKT01,LOT-0444,327,31032300
2025-06,WH-JKT01,LOT-0841,143,50865100
2025-06,WH-JKT01,LOT-0195,309,171618600
2025-06,WH-JKT01,LOT-0263,165,78078000
2025-06,WH-SBY01,LOT-0491,126,10647000
2025-06,WH-SBY01,LOT-1160,288,164563200
2025-06,WH-SBY01,LOT-0392,395,24371500
2025-06,WH-SBY01,LOT-0714,201,73927800
2025-06,WH-SBY01,LOT-0628,320,105984000
2025-06,WH-SBY01,LOT-0393,87,5211300
2025-06,WH-SBY01,LOT-0687,384,102720000
2025-06,WH-SBY01,LOT-1061,143,26197600
2025-06,WH-SBY01,LOT-0843,68,20508800
2025-06,WH-SBY01,LOT-0571,213,58851900
2025-06,WH-SBY01,LOT-0541,240,61344000
2025-06,WH-SBY01,LOT-0869,93,51522000
2025-06,WH-SBY01,LOT-0386,148,38050800
2025-06,WH-SBY01,LOT-0286,127,38620700
2025-06,WH-SBY01,LOT-0605,227,41881500
2025-06,WH-SBY01,LOT-0390,312,93880800
2025-06,WH-SBY01,LOT-0741,233,51795900
2025-06,WH-SBY01,LOT-1112,56,23693600
2025-06,WH-SBY01,LOT-1133,214,120203800
2025-06,WH-SBY01,LOT-0658,231,19912200
2025-06,WH-SBY01,LOT-0419,201,117685500
2025-06,WH-SBY01,LOT-0948,389,207492600
2025-06,WH-SBY01,LOT-1192,282,84289800
2025-06,WH-SBY01,LOT-1066,110,20438000
2025-06,WH-SBY01,LOT-0356,256,29747200
2025-06,WH-SBY01,LOT-0241,273,7780500
2025-06,WH-SBY01,LOT-0597,15,5670000
2025-06,WH-SBY01,LOT-0506,320,21088000
2025-06,WH-SBY01,LOT-0422,231,34095600
2025-06,WH-SBY01,LOT-0691,195,32896500
2025-06,WH-SBY01,LOT-0375,44,16095200
2025-06,WH-SBY01,LOT-1018,362,195009400
2025-06,WH-SBY01,LOT-0768,91,7516600
2025-06,WH-SBY01,LOT-0504,111,7037400
2025-06,WH-SBY01,LOT-0803,185,74925000
2025-06,WH-SBY01,LOT-0992,132,32643600
2025-06,WH-SBY01,LOT-0555,123,14575500
2025-06,WH-SBY01,LOT-1164,245,9187500
2025-06,WH-SBY01,LOT-0941,356,212638800
2025-06,WH-SBY01,LOT-1101,129,52915800
2025-06,WH-SBY01,LOT-0700,38,6862800
2025-06,WH-SBY01,LOT-0300,16,2731200
2025-06,WH-SBY01,LOT-0522,181,53557900
2025-06,WH-SBY01,LOT-0148,15,3741000
2025-06,WH-SBY01,LOT-0518,375,90862500
2025-06,WH-SBY01,LOT-0255,222,36230400
2025-06,WH-SBY01,LOT-0772,135,32157000
2025-06,WH-SBY01,LOT-1128,142,66086800
2025-06,WH-SBY01,LOT-0806,138,56773200
2025-06,WH-SBY01,LOT-0007,91,11302200
2025-06,WH-SBY01,LOT-0137,304,73811200
2025-06,WH-SBY01,LOT-0387,311,87733100
2025-06,WH-SBY01,LOT-1014,105,58432500
2025-06,WH-SBY01,LOT-0932,200,110560000
2025-06,WH-SBY01,LOT-1196,394,105158600
2025-06,WH-SBY01,LOT-0568,367,156965900
2025-06,WH-SBY01,LOT-1047,52,3692000
2025-06,WH-SBY01,LOT-1163,288,8928000
2025-06,WH-SBY01,LOT-0862,45,23035500
2025-06,WH-SBY01,LOT-0408,135,62856000
2025-06,WH-SBY01,LOT-0545,155,35805000
2025-06,WH-SBY01,LOT-0105,228,11764800
2025-06,WH-SBY01,LOT-0876,100,38520000
2025-06,WH-SBY01,LOT-1003,164,24042400
2025-06,WH-SBY01,LOT-0222,39,16918200
2025-06,WH-SBY01,LOT-0976,52,21933600
2025-06,WH-SBY01,LOT-0896,298,49974600
2025-06,WH-SBY01,LOT-0793,384,118272000
2025-06,WH-SBY01,LOT-0642,285,80170500
2025-06,WH-SBY01,LOT-0245,221,7049900
2025-06,WH-SBY01,LOT-0287,125,32962500
2025-06,WH-SBY01,LOT-0371,105,38419500
2025-06,WH-SBY01,LOT-0252,44,7141200
2025-06,WH-SBY01,LOT-0112,56,2783200
2025-06,WH-SBY01,LOT-0085,96,10473600
2025-06,WH-SBY01,LOT-0144,241,60900700
2025-06,WH-SBY01,LOT-0569,193,79477400
2025-06,WH-SBY01,LOT-0221,83,38437300
2025-06,WH-SBY01,LOT-1124,100,45320000
2025-06,WH-SBY01,LOT-1097,9,741600
2025-06,WH-SBY01,LOT-0550,92,24278800
2025-06,WH-SBY01,LOT-0261,267,123567600
2025-06,WH-SBY01,LOT-0197,261,144698400
2025-06,WH-SBY01,LOT-0867,34,16925200
2025-06,WH-SBY01,LOT-0420,90,44406000
2025-06,WH-SBY01,LOT-0082,84,9760800
2025-06,WH-SBY01,LOT-1161,128,4710400
2025-06,WH-SBY01,LOT-0123,193,22349400
2025-06,WH-SBY01,LOT-0021,147,42394800
2025-06,WH-SBY01,LOT-0229,237,101530800
2025-06,WH-SBY01,LOT-0692,61,11626600
2025-06,WH-SBY01,LOT-0583,87,41612100
2025-06,WH-SBY01,LOT-0881,391,165823100
2025-06,WH-SBY01,LOT-0493,198,16671600
2025-06,WH-SBY01,LOT-0473,152,56574400
2025-06,WH-SBY01,LOT-0452,255,148257000
2025-06,WH-SBY01,LOT-1169,207,7162200
2025-06,WH-SBY01,LOT-0547,376,92044800
2025-06,WH-SBY01,LOT-1132,273,145754700
2025-06,WH-SBY01,LOT-0725,336,105033600
2025-06,WH-BDG01,LOT-1183,174,98083800
2025-06,WH-BDG01,LOT-0830,230,21091000
2025-06,WH-BDG01,LOT-0515,330,76923000
2025-06,WH-BDG01,LOT-1073,77,14514500
2025-06,WH-BDG01,LOT-0835,105,21976500
2025-06,WH-BDG01,LOT-0342,201,75314700
2025-06,WH-BDG01,LOT-1031,117,11852100
2025-06,WH-BDG01,LOT-1024,160,72288000
2025-06,WH-BDG01,LOT-0259,73,12198300
2025-06,WH-BDG01,LOT-0075,296,153357600
2025-06,WH-BDG01,LOT-0424,82,11660400
2025-06,WH-BDG01,LOT-0151,295,144078000
2025-06,WH-BDG01,LOT-0753,112,33992000
2025-06,WH-BDG01,LOT-0612,38,13550800
2025-06,WH-BDG01,LOT-0237,24,6698400
2025-06,WH-BDG01,LOT-0845,252,88099200
2025-06,WH-BDG01,LOT-0784,117,6294600
2025-06,WH-BDG01,LOT-0770,89,7556100
2025-06,WH-BDG01,LOT-0614,257,90618200
2025-06,WH-BDG01,LOT-0766,347,26788400
2025-06,WH-BDG01,LOT-0049,180,44334000
2025-06,WH-BDG01,LOT-0645,195,59280000
2025-06,WH-BDG01,LOT-0998,137,32934800
2025-06,WH-BDG01,LOT-0407,285,145008000
2025-06,WH-BDG01,LOT-0033,384,96729600
2025-06,WH-BDG01,LOT-0442,345,33154500
2025-06,WH-BDG01,LOT-0892,84,14128800
2025-06,WH-BDG01,LOT-0302,371,87964100
2025-06,WH-BDG01,LOT-0922,354,88818600
2025-06,WH-BDG01,LOT-0287,309,96006300
2025-06,WH-BDG01,LOT-0619,130,47021000
2025-06,WH-BDG01,LOT-0812,16,4481600
2025-06,WH-BDG01,LOT-0501,144,9360000
2025-06,WH-BDG01,LOT-0292,265,44387500
2025-06,WH-BDG01,LOT-0034,375,108112500
2025-06,WH-BDG01,LOT-0466,31,10481100
2025-06,WH-BDG01,LOT-0900,158,27302400
2025-06,WH-BDG01,LOT-0518,136,30572800
2025-06,WH-BDG01,LOT-0997,80,19144000
2025-06,WH-BDG01,LOT-0818,117,35895600
2025-06,WH-BDG01,LOT-0956,132,36590400
2025-06,WH-BDG01,LOT-0953,83,25265200
2025-06,WH-BDG01,LOT-0761,362,28453200
2025-06,WH-BDG01,LOT-0420,190,101707000
2025-06,WH-BDG01,LOT-0949,209,112421100
2025-06,WH-BDG01,LOT-0268,174,72349200
2025-06,WH-BDG01,LOT-0852,129,27554400
2025-06,WH-BDG01,LOT-0106,251,14884300
2025-06,WH-BDG01,LOT-0503,344,21087200
2025-06,WH-BDG01,LOT-0299,165,31432500
2025-06,WH-BDG01,LOT-0208,34,14467000
2025-06,WH-BDG01,LOT-0606,226,38013200
2025-06,WH-BDG01,LOT-0767,247,21167900
2025-06,WH-BDG01,LOT-0109,175,10342500
2025-06,WH-BDG01,LOT-0718,65,24472500
2025-06,WH-BDG01,LOT-0792,254,90678000
2025-06,WH-BDG01,LOT-0888,256,130969600
2025-06,WH-BDG01,LOT-0160,207,108571500
2025-06,WH-BDG01,LOT-0603,212,37905600
2025-06,WH-BDG01,LOT-0727,125,34137500
